step,wallclock_sec,split,loss,tokens_per_sec,lr
8320,4391.435103,train,1.482762,64451.146394,2.00000000e-03
8340,4401.604230,train,1.505579,64446.046503,2.00000000e-03
8360,4411.774357,train,1.469169,64439.705632,2.00000000e-03
8380,4421.942538,train,1.426083,64452.038013,2.00000000e-03
8400,4432.111905,train,1.475938,64444.525003,2.00000000e-03
8400,4435.483081,val,1.463579,,2.00000000e-03
8420,4446.140482,train,1.430184,46716.071556,2.00000000e-03
8440,4456.307658,train,1.437362,64458.405497,2.00000000e-03
8460,4466.473689,train,1.448236,64465.673795,2.00000000e-03
8480,4476.638894,train,1.426735,64470.909859,2.00000000e-03
8500,4486.804438,train,1.413203,64468.756665,2.00000000e-03
8520,4496.970488,train,1.479314,64465.548309,2.00000000e-03
8540,4507.137416,train,1.530861,64459.983582,2.00000000e-03
8560,4517.309000,train,1.413509,64430.473789,2.00000000e-03
8580,4527.478223,train,1.459036,64445.439103,2.00000000e-03
8600,4537.650824,train,1.421951,64424.031796,2.00000000e-03
8600,4541.022024,val,1.453608,,2.00000000e-03
8620,4551.726486,train,1.480759,46559.799011,2.00000000e-03
8640,4561.895334,train,1.475934,64447.811352,2.00000000e-03
8660,4572.064743,train,1.460599,64444.256066,2.00000000e-03
8680,4582.234859,train,1.476211,64439.775122,2.00000000e-03
8700,4592.403173,train,1.462602,64451.200797,2.00000000e-03
8720,4602.571557,train,1.497549,64450.748951,2.00000000e-03
8740,4612.743457,train,1.444595,64428.475818,2.00000000e-03
8760,4622.913552,train,1.451695,64439.911082,2.00000000e-03
8780,4633.082791,train,1.444273,64445.331827,2.00000000e-03
8800,4643.248986,train,1.440448,64464.633638,2.00000000e-03
8800,4646.621203,val,1.473689,,2.00000000e-03
8820,4657.349105,train,1.475099,46479.039979,2.00000000e-03
8840,4667.515980,train,1.449901,64460.316138,2.00000000e-03
8860,4677.681035,train,1.407193,64471.861000,2.00000000e-03
8880,4687.846086,train,1.475592,64471.886707,2.00000000e-03
8900,4698.011722,train,1.496495,64468.173028,2.00000000e-03
8920,4708.177735,train,1.483275,64465.781138,2.00000000e-03
8940,4718.344399,train,1.469843,64461.655469,2.00000000e-03
8960,4728.509700,train,1.465388,64470.305015,2.00000000e-03
8980,4738.674861,train,1.465351,64471.182043,2.00000000e-03
9000,4748.839594,train,1.487796,64473.902494,2.00000000e-03
9000,4752.208397,val,1.467328,,2.00000000e-03
9020,4762.929695,train,1.482622,46512.088310,2.00000000e-03
9040,4773.092166,train,1.435871,64488.252551,2.00000000e-03
9060,4783.255181,train,1.484545,64484.801722,2.00000000e-03
9080,4793.419747,train,1.492671,64474.961097,2.00000000e-03
9100,4803.584061,train,1.491220,64476.558142,2.00000000e-03
9120,4813.747868,train,1.425766,64479.776669,2.00000000e-03
9140,4823.909775,train,1.445337,64491.835389,2.00000000e-03
9160,4834.073889,train,1.459288,64477.828574,2.00000000e-03
9180,4844.237953,train,1.477142,64478.143165,2.00000000e-03
9200,4854.400527,train,1.479119,64487.595942,2.00000000e-03
9200,4857.768713,val,1.466749,,2.00000000e-03
9220,4868.390474,train,1.456278,46845.068800,2.00000000e-03
9240,4878.552085,train,1.452000,64493.707157,2.00000000e-03
9260,4888.712762,train,1.432785,64499.643967,2.00000000e-03
9280,4898.876081,train,1.498154,64482.866938,2.00000000e-03
9300,4909.037786,train,1.521798,64493.113990,2.00000000e-03
9320,4919.200822,train,1.474025,64484.673136,2.00000000e-03
9340,4929.363254,train,1.467508,64488.496135,2.00000000e-03
9360,4939.525325,train,1.457734,64490.792875,2.00000000e-03
9380,4949.687378,train,1.457721,64490.907868,2.00000000e-03
9400,4959.849264,train,1.440150,64491.962490,2.00000000e-03
9400,4963.217752,val,1.465512,,2.00000000e-03
9420,4973.921420,train,1.448120,46571.399735,2.00000000e-03
9440,4984.083763,train,1.500762,64489.063496,2.00000000e-03
9460,4994.247820,train,1.460912,64478.191564,2.00000000e-03
9480,5004.412464,train,1.424270,64474.468086,2.00000000e-03
9500,5014.577796,train,1.441106,64470.100882,2.00000000e-03
9520,5024.741404,train,1.429799,64481.039665,2.00000000e-03
9540,5034.905131,train,1.457530,64480.286399,2.00000000e-03
9560,5045.069976,train,1.431860,64473.191737,2.00000000e-03
9580,5055.233103,train,1.513706,64484.086186,2.00000000e-03
9600,5065.396863,train,1.499654,64480.077666,2.00000000e-03
9600,5068.767597,val,1.459546,,2.00000000e-03
9620,5079.495722,train,1.447613,46483.192328,2.00000000e-03
9640,5089.659334,train,1.478735,64481.012438,2.00000000e-03
9660,5099.822056,train,1.421826,64486.664004,2.00000000e-03
9680,5109.986849,train,1.469099,64473.521405,2.00000000e-03
9700,5120.149717,train,1.490850,64485.732093,2.00000000e-03
9720,5130.313297,train,1.443679,64481.219665,2.00000000e-03
9740,5140.476845,train,1.471635,64481.419330,2.00000000e-03
9760,5150.641744,train,1.434053,64472.845437,2.00000000e-03
9780,5160.805755,train,1.444400,64478.484984,2.00000000e-03
9800,5170.970886,train,1.469303,64471.372573,2.00000000e-03
9800,5174.340673,val,1.468455,,2.00000000e-03
9820,5185.058185,train,1.470049,46521.339338,2.00000000e-03
9840,5195.221336,train,1.462608,64483.939451,2.00000000e-03
9860,5205.385245,train,1.450579,64479.126282,2.00000000e-03
9880,5215.551517,train,1.440302,64464.145320,2.00000000e-03
9900,5225.716279,train,1.408697,64473.719510,2.00000000e-03
9920,5235.879957,train,1.470694,64480.591939,2.00000000e-03
9940,5246.042718,train,1.493854,64486.409844,2.00000000e-03
9960,5256.203819,train,1.438051,64496.951610,2.00000000e-03
9980,5266.366141,train,1.444996,64489.195126,2.00000000e-03
10000,5276.528718,train,1.464648,64487.585352,2.00000000e-03
10000,5279.897316,val,1.474850,,2.00000000e-03
